Plant ID,Plant name (English),Owner,Owner GEM ID,Parent,Parent GEM ID,Subnational unit (province/state),Country/Area,Region,Plant age (years),Start date,Workforce size,Status,Nominal crude steel capacity (ttpa),Latitude_plant,Longitude_plant,geometry,environmental_indicator,Latitude_station,Longitude_station,distance_km,environmental_indicator_log
P100000120391,Anhui Jin an Stainless Steel Casting Co Ltd,Anhui Jin'an Stainless Steel Foundry Co Ltd,E100000126390,Anhui Xinda Steel Development Co Ltd [100.0%],E100000127607 [100.0%],Anhui,China,Asia Pacific,3,2022,300,operating,500,31.763956,115.924372,POINT (12904642.06157002 3732365.910142725),413630926.1177371,31.79166667,115.95833333,5.24,19.84
P100000120402,Anhui Langxi Hongtai Iron and Steel Co Ltd,Anhui Langxi County Fuhang Steel Co Ltd,E100000126133,Anhui Langxi County Fuhang Steel Co Ltd [100.0%],E100000126133 [100.0%],Anhui,China,Asia Pacific,23,2002,552,operating,1000,31.246635,119.120443,POINT (13260427.057829168 3664820.9862964153),86904812.1034762,31.20833333,119.125,5.012,18.28
P100001025923,Anhui Lixin Special Steel Co Ltd,"Guangde Xinyuanda Metal Products Co., Ltd. Co Ltd",E100002005337,"Guangde Xinyuanda Metal Products Co., Ltd. Co Ltd [100.0%]",E100002005337 [100.0%],Anhui,China,Asia Pacific,14,,283,operating,500,31.0494162,119.5296269,POINT (13305977.201217974 3639168.441895553),60598213.36689451,31.04166667,119.54166667,1.676,17.92
P100000120313,Anhui Shoukuang Dachang Metal Material Co Ltd,Anhui Shoukuang Dachang Metal Material Co Ltd,E100000126761,CSCEC Rongdong Investment Holding Co Ltd [89.0%]; Fang TongZhou Holding Co Ltd [7.9%]; unknown [3.1%],E100000128793 [89.0%]; E100000128301 [7.9%]; E100000132388 [3.1%],Anhui,China,Asia Pacific,15,2010,4161,operating,3000,32.329171,115.954963,POINT (12908047.436112879 3806597.4195982497),26192474.427464876,32.29166667,115.95833333,4.954,17.081
P100000120231,Anshan Baode Iron and Steel Co Ltd,Anshan Baode Iron & Steel Co Ltd,E100000126417,Anshan Baode Iron & Steel Co Ltd [100.0%],E100000126417 [100.0%],Liaoning,China,Asia Pacific,26,,2235,operating,1800,41.173613,122.945501,POINT (13686230.566643907 5037983.366482203),4381066890.384275,41.20833333,122.95833333,5.331,22.201
P100000120221,Ansteel Group Chaoyang Steel and Iron Co Ltd,Angang Steel Co Ltd,E100000126769,Angang Steel Co Ltd [100.0%],E100000126769 [100.0%],Liaoning,China,Asia Pacific,18,,2050,operating,2100,41.528945,120.369983,POINT (13399525.214354996 5090676.791639202),3344426880.8404565,41.54166667,120.375,1.973,21.931
P100000120160,Anyang Iron and Steel Co Ltd,Anyang Iron & Steel Co Ltd,E100001000432,Anyang Iron & Steel Co Ltd [100.0%],E100001000432 [100.0%],Henan,China,Asia Pacific,67,1958,13355,operating,5950,36.122129,114.283145,POINT (12721941.50765385 4317439.172767558),17037663839.757977,36.125,114.29166667,1.028,23.559
P100000120256,Baoshan Iron and Steel Co Ltd Headquarters,Baoshan Iron & Steel Co Ltd,E100000122571,Baoshan Iron & Steel Co Ltd [100.0%],E100000122571 [100.0%],Shanghai,China,Asia Pacific,48,1977,12859,operating,19800,31.41623,121.440087,POINT (13518648.646730844 3686923.33057944),72345769161.90762,31.375,121.45833333,5.748,25.005
P100000120336,Baosteel Desheng Stainless Steel Co Ltd,Baosteel Desheng Stainless Steel Co Ltd,E100000127278,China Baowu Steel Group Co Ltd [70.0%]; Fujian Wugang Group Co Ltd [30.0%],E100001000472 [70.0%]; E100000127616 [30.0%],Fujian,China,Asia Pacific,14,2011,2132,operating,3220,26.48747,119.654461,POINT (13319873.66966361 3059582.536661152),53661889.35483706,26.45833333,119.70833333,7.007,17.798
P100000120289,Baosteel Group Xinjiang Bayi Iron and Steel Co Ltd,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd,E100001012045,Baosteel Group Xinjiang Bayi Iron & Steel Co Ltd [100.0%],E100001012045 [100.0%],Xinjiang,China,Asia Pacific,30,,3058,operating,7300,43.852147,87.304639,POINT (9718707.957370572 5442590.027465653),931469524.817334,43.875,87.29166667,3.813,20.652
P100000120085,Baosteel Zhanjiang Iron and Steel Co Ltd,Baosteel Zhanjiang Iron & Steel Co Ltd,E100000121815,Baoshan Iron & Steel Co Ltd [90.0%]; Guangdong Hengjian Investment Holding Co Ltd [10.0%],E100000122571 [90.0%]; E100000000194 [10.0%],Guangdong,China,Asia Pacific,14,2011,4765,operating,12528,21.056035,110.48657,POINT (12299308.711895375 2398561.418543476),1178377706.3453572,21.04166667,110.45833333,3.58,20.887
P100000120172,Baowu Group Echeng Iron and Steel Co Ltd,Baowu Group Echeng Iron & Steel Co Ltd,E100000123229,China Baowu Steel Group Co Ltd [75.0%]; Guangdong Guangwu Holding Group Co Ltd [25.0%],E100001000472 [75.0%]; E100000123746 [25.0%],Hubei,China,Asia Pacific,67,1958,6063,operating,4276,30.39574,114.861313,POINT (12786302.875006814 3554520.6330569913),14250230836.869875,30.375,114.875,3.08,23.38
P100000120223,Bengang Steel Plates Co Ltd,Bengang Steel Plates Co Ltd,E100000122467,Bengang Steel Plates Co Ltd [100.0%],E100000122467 [100.0%],Liaoning,China,Asia Pacific,28,,17044,operating,12400,41.274132,123.722099,POINT (13772681.06055498 5052860.545743507),10302505895.931911,41.29166667,123.70833333,3.016,23.056
P100000120224,Benxi Beiying Iron and Steel Group Co Ltd Beitai Town,Benxi Beiying Iron & Steel (GROUP) Co Ltd,E100000123156,Ansteel Group Co Ltd [46.5%]; Bengang Group Co Ltd [27.7%]; Liaoning Huida Enterprise Management Co Ltd [8.2%]; China Minmetals Corp [7.0%]; unknown [6.4%]; Beijing Jianlong Investment Co Ltd [2.9%]; Fushun State-Owned Assets Management Co Ltd [1.3%],E100000124667 [46.5%]; E100000123998 [27.7%]; E100000124666 [8.2%]; E100000123999 [7.0%]; E100000132388 [6.4%]; E100000000155 [2.9%]; E100000125132 [1.3%],Liaoning,China,Asia Pacific,23,,18675,operating,2600,41.224814,123.608374,POINT (13760021.251464516 5045558.4439679645),423489077.5911907,41.20833333,123.625,3.062,19.864
P100000120125,Cangzhou China Railway Equipment Manufacture Material Co Ltd,Cangzhou China Railway Equipment Manufacturing Materials Co Ltd,E100000126465,China Railway Materials Group Holdings Ltd [49.0%]; Shuangyao Investment Co Ltd [25.0%]; Hebei Xinhua United Metallurgical Holding Group Co Ltd [15.6%]; Sinogiant Steel HOLDINGS Group Ltd [9.4%]; unknown [1.0%],E100000130609 [49.0%]; E100000130610 [25.0%]; E100000128544 [15.6%]; E100000128537 [9.4%]; E100000132388 [1.0%],Hebei,China,Asia Pacific,19,2006,9333,operating,7500,38.289221,117.814367,POINT (13115035.342571855 4620363.99372725),477468708.0493724,38.29166667,117.79166667,2.551,19.984
P100000120194,Changshu Longteng Special Steel Co Ltd,Changshu Longteng Special Steel Co Ltd,E100000126408,Changshu Longteng Special Steel Co Ltd [100.0%],E100000126408 [100.0%],Jiangsu,China,Asia Pacific,31,,3469,operating,2213,31.723833,120.835685,POINT (13451366.923856406 3727113.75994468),9736930825.62187,31.70833333,120.875,4.824,22.999
P100000120265,Changzhi Xingbao Steel Co Ltd,Lucheng Xingbao Iron & Steel Co Ltd,E100000127287,Lucheng Xingbao Iron & Steel Co Ltd [100.0%],E100000127287 [100.0%],Shanxi,China,Asia Pacific,22,,1154,operating,1900,36.332449,113.15509,POINT (12596366.999467043 4346462.792731347),2719454994.077153,36.29166667,113.125,6.554,21.724
P100000120201,Changzhou Eastern Special Steel Co Ltd,Changzhou Dongfang Special Steel Co Ltd,E100000126487,Changzhou Dongrun Special Steel Co Ltd [90.0%]; natural person(s) [10.0%],E100000127958 [90.0%]; E100000123261 [10.0%],Jiangsu,China,Asia Pacific,16,,2589,operating,360,31.602554,119.724256,POINT (13327643.213523528 3711251.990750824),1518567272.309646,31.625,119.70833333,3.428,21.141
P100000120105,Chengde Iron and Steel Group Co Ltd,Chengde Street Ltd,E100000126296,HBIS Group Co Ltd [100.0%],E100000124529 [100.0%],Hebei,China,Asia Pacific,71,1954,12588,operating,8000,40.947707,117.719747,POINT (13104502.292352993 5004631.515368824),896245650.7992102,40.95833333,117.70833333,2.017,20.614
P100000120123,Chengde Jianlong Special Steel Co Ltd,Chengde Jianlong SPECIAL Steel Co Ltd,E100000126323,Beijing Jianlong Investment Co Ltd [90.2%]; unknown [9.8%],E100000000155 [90.2%]; E100000132388 [9.8%],Hebei,China,Asia Pacific,24,2001,3897,operating,4400,40.515035,117.596071,POINT (13090734.743009645 4941070.468543305),277866579.7444777,40.54166667,117.625,5.058,19.443
P100000120329,Chengdu Changfeng Iron and Steel Group Co Ltd,Chengdu Changfeng Steel Group Co Ltd,E100000126710,Chengdu Changfeng Steel Group Co Ltd [100.0%],E100000126710 [100.0%],Sichuan,China,Asia Pacific,55,1970,1020,operating,500,31.031921,103.672956,POINT (11540820.670953456 3636895.387115642),846260426.3465284,31.04166667,103.70833333,4.137,20.556
P100000120279,Chengyu Vanadium and Titanium Technology Co Ltd,Chengyu Vanadium & Titanium Technology Co Ltd,E100000127197,Grand Royal Co Ltd [45.2%]; Sichuan Jintong Investment Co Ltd [14.0%]; unknown [11.7%]; Sichuan Chuanwei Group Co Ltd Labor Union [9.5%]; Sichuan Chuanwei Group Co Ltd [8.6%]; Sichuan Yiweili Investment Co Ltd [6.0%]; Weiyuan Tianyue Enterprise Management Co Ltd [5.0%],E100000130585 [45.2%]; E100000128912 [14.0%]; E100000132388 [11.7%]; E100000130256 [9.5%]; E100000127991 [8.6%]; E100000128913 [6.0%]; E100000127992 [5.0%],Sichuan,China,Asia Pacific,19,,5350,operating,4050,29.732143,104.504339,POINT (11633369.803167641 3469165.581019436),69319122.10205877,29.70833333,104.54166667,5.156,18.054
P100000120183,Chifeng Yuanlian Steel Co Ltd,Chifeng Yuanlian Steel Co Ltd,E100000123157,Tangshan Jiaqi International Trade Co Ltd [90.0%]; Chifeng Yuanjian Iron and Steel Industry Co Ltd [10.0%],E100000124246 [90.0%]; E100001000468 [10.0%],Inner Mongolia,China,Asia Pacific,23,,4407,operating,2450,42.278115,119.015289,POINT (13248721.368094293 5202731.192715298),1995635766.3421109,42.29166667,119.04166667,3.575,21.414
P100000120327,Chifeng Zhongtang Special Steel Co Ltd,Chifeng Zhongtang Special Steel Co Ltd,E100000126095,Tangshan Jinma Iron & Steel Group Co Ltd [83.7%]; Hainan Mingbo Investment Co Ltd [16.0%]; unknown [0.3%],E100000126512 [83.7%]; E100000128365 [16.0%]; E100000132388 [0.3%],Inner Mongolia,China,Asia Pacific,3,2022,,operating,2700,41.834064,119.281883,POINT (13278398.476422835 5136155.353994119),14520160.651008502,41.875,119.29166667,6.214,16.491
P100000121041,Chizhou Guichi Guihang Metal Products Co Ltd,Chizhou Guichi Guihang Metal Products Co Ltd,E100000127077,Chizhou Guichi Guihang Metal Products Co Ltd [100.0%],E100000127077 [100.0%],Anhui,China,Asia Pacific,25,2000,674,operating,1000,30.532786,117.25166,POINT (13052395.085866043 3572220.0073754913),189683194.67400867,30.54166667,117.29166667,4.599,19.061
P100000120074,Chongqing Iron and Steel Co Ltd,Chongqing Iron & Steel Co Ltd,E100000126559,Chongqing Iron & Steel Co Ltd [100.0%],E100000126559 [100.0%],Chongqing,China,Asia Pacific,28,1997,6768,operating,8400,29.790253,107.040368,POINT (11915679.260084614 3476617.213934498),3087923383.6047015,29.79166667,107.04166667,0.232,21.851
P100000120409,Chongqing Yonghang Steel Group Co Ltd,Chongqing Yonghang Steel Group Co Ltd,E100000127146,Chongqing Yonghang Steel Group Co Ltd [100.0%],E100000127146 [100.0%],Chongqing,China,Asia Pacific,22,2003,260,operating,700,29.836163,106.988138,POINT (11909865.043080483 3482507.4610916018),476620864.0503676,29.875,106.95833333,5.988,19.982
P100000120202,Danyang Longjiang Steel Co Ltd,Danyang Longjiang Steel Co Ltd,E100000127247,Hong Kong Qianlong Co Ltd [67.2%]; natural person(s) [32.8%],E100000130432 [67.2%]; E100000123261 [32.8%],Jiangsu,China,Asia Pacific,22,,671,operating,1500,32.027791,119.57706,POINT (13311257.429756721 3766959.1808405914),5805245295.940704,32.04166667,119.54166667,4.341,22.482
P100000120173,Daye Special Steel Co Ltd,Daye SPECIAL Steel Co Ltd,E100000126188,Citic Pacific Special Steel Group Co Ltd [100.0%],E100000128047 [100.0%],Hubei,China,Asia Pacific,18,2007,5043,operating,3420,30.204603,115.125838,POINT (12815749.663308904 3529876.8561490495),5065987125.999837,30.20833333,115.125,0.489,22.346
P100000121072,Daye Xinye Special Steel Co Ltd,Hubei Xinxin Steel Group Co Ltd; natural person(s),E100000127570; E100000123261,Hubei Xinxin Steel Group Co Ltd [100.0%]; natural person(s) [100.0%],E100000127570 [100.0%]; E100000123261 [100.0%],Hubei,China,Asia Pacific,25,2000,1673,operating,1200,30.067469,114.934091,POINT (12794404.484907767 3512225.3057699227),1002488417.5250294,30.04166667,114.95833333,4.277,20.726
P100000120121,Delong Steel Co Ltd,DELONG Steel Ltd,E100000126785,British Asia Pan Ruogen International Co Ltd [100.0%],E100000130417 [100.0%],Hebei,China,Asia Pacific,25,2000,4000,operating,3000,37.086116,114.384832,POINT (12733261.252714144 4451117.054294901),676290293.567939,37.125,114.375,5.537,20.332
P100000120227,Dongbei Special Steel Group Dalian Special Steel Co Ltd,Dongbei Special Steel Group Dalian Special Steel Co Ltd,E100000126532,Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [42.8%]; Wuhu Yinsheng Special Steel Investment Management Partnership LP [31.4%]; unknown [15.9%]; Bengang Steel Plates Co Ltd [9.9%],E100000124038 [42.8%]; E100000128285 [31.4%]; E100000132388 [15.9%]; E100000122467 [9.9%],Liaoning,China,Asia Pacific,56,1969,4543,operating,2695,39.193697,122.057788,POINT (13587410.807513338 4749455.106231078),278283618.2820494,39.20833333,122.04166667,2.764,19.444
P100000120211,Fangda Special Steel Technology Co Ltd,Fangda Special Steel Technology Co Ltd,E100000126116,Fangda Special Steel Technology Co Ltd [100.0%],E100000126116 [100.0%],Jiangxi,China,Asia Pacific,67,,5474,operating,2800,28.645441,115.99204,POINT (12912174.828873022 3330595.5533710485),30850521591.191532,28.625,115.95833333,4.561,24.152
P100000120345,Fujian Dadonghai Industrial Group Co Ltd plant,Fujian Great Dong Hai Industrial Group Co Ltd,E100000123166,Fujian Great Dong Hai Industrial Group Co Ltd [100.0%],E100000123166 [100.0%],Fujian,China,Asia Pacific,7,2018,6572,operating,3695,25.737777,119.592239,POINT (13312947.148307474 2966639.583114129),548350467.9412751,25.70833333,119.54166667,6.703,20.122
P100000120314,Fujian Dingsheng Iron and Steel Co Ltd,Fujian Dingsheng Steel Co Ltd,E100000126260,Fujian Dingsheng Steel Co Ltd [100.0%],E100000126260 [100.0%],Fujian,China,Asia Pacific,7,2018,1077,operating,1726,27.224477,120.328828,POINT (13394943.860711398 3151545.2859510826),65973740.548705816,27.20833333,120.29166667,4.604,18.005
P100000121065,Fujian Dingxin Industrial Co Ltd,Fujian Dingxin Industry Co Ltd,E100000126523,Shanghai Decent Investment (Group) Co Ltd [36.4%]; unknown [20.4%]; TSINGSHAN Holding Group Co Ltd [19.8%]; Zhejiang Qingshan Business Management Co Ltd [15.6%]; DELIXI Group Limited Co [7.8%],E100000128090 [36.4%]; E100000132388 [20.4%]; E100000128088 [19.8%]; E100000128539 [15.6%]; E100000128291 [7.8%],Fujian,China,Asia Pacific,17,2008,3638,operating,600,26.7695,119.738519,POINT (13329230.963420713 3094703.217525259),11794218.386546498,26.70833333,119.70833333,8.332,16.283
P100000121066,Fujian Fuxin Special Steel Co Ltd,Fujian Fuxin Special Steel Co Ltd,E100000127029,Tianlong Investment Co Ltd [58.3%]; Huayang Investment (Hong Kong) Ltd [41.6%],E100000130641 [58.3%]; E100000125857 [41.6%],Fujian,China,Asia Pacific,18,2007,1413,operating,720,24.472439,117.94885,POINT (13130005.921652205 2811083.445572158),17250077612.688942,24.54166667,117.95833333,8.535,23.571
P100000120413,Fujian Longgang New Materials Co Ltd,Fujian Longgang New Materials Co Ltd,E100000126717,Fujian Longgang New Materials Co Ltd [100.0%],E100000126717 [100.0%],Fujian,China,Asia Pacific,,,896,operating,1210,25.357408,117.362096,POINT (13064688.765151288 2919708.401404971),81212030.76822813,25.375,117.375,2.6,18.213
P100000120080,Fujian Luoyuan Minguang Iron and Steel Co Ltd,Fujian Luoyuan Minguang Iron & Steel Co Ltd,E100000123227,Fujian Metallurgical Holding Co Ltd [53.4%]; unknown [46.6%],E100000124862 [53.4%]; E100000132388 [46.6%],Fujian,China,Asia Pacific,11,2014,2509,operating,2650,26.483815,119.67105,POINT (13321720.348696379 3059127.953686232),53661889.35483706,26.45833333,119.70833333,5.222,17.798
P100000120392,Fujian Qingtuo New Material Co Ltd,Fujian Qingtuo New Material Co Ltd,E100000126389,Shanghai Decent Investment (Group) Co Ltd [51.6%]; unknown [23.1%]; TSINGSHAN Holding Group Co Ltd [19.7%]; Zhejiang Qingshan Business Management Co Ltd [5.6%],E100000128090 [51.6%]; E100000132388 [23.1%]; E100000128088 [19.7%]; E100000128539 [5.6%],Fujian,China,Asia Pacific,2,2023,1400,operating,958,26.779301,119.767935,POINT (13332505.537561888 3095925.2806959683),11794218.386546498,26.70833333,119.70833333,11.058,16.283
P100000120077,Fujian Quanzhou Minguang Iron and Steel Co Ltd,Fujian San'an Iron & Steel Co Ltd,E100000126555,Fujian Metallurgical Holding Co Ltd [53.4%]; unknown [46.6%],E100000124862 [53.4%]; E100000132388 [46.6%],Fujian,China,Asia Pacific,24,2001,2716,operating,1350,25.244396,118.029905,POINT (13139028.922978453 2905793.151221085),1080493062.2097301,25.20833333,118.04166667,4.627,20.801
P100000120078,Fujian Sanbao Steel Co Ltd,Fujian Sanbao Steel Co Ltd,E100000126246,Sanbao Group Co Ltd [100.0%],E100000128113 [100.0%],Fujian,China,Asia Pacific,26,1999,3983,operating,6196,24.635769,117.603677,POINT (13091581.439056618 2831072.930365094),1437201755.3926136,24.625,117.625,2.715,21.086
P100000120081,Fujian Tsingtuo Nickel Industry Co Ltd,Fujian Tsingtuo Nickel Industry Co Ltd,E100000126778,Shanghai Decent Investment (Group) Co Ltd [34.7%]; TSINGSHAN Holding Group Co Ltd [30.5%]; unknown [26.1%]; Zhejiang Qingshan Business Management Co Ltd [8.7%],E100000128090 [34.7%]; E100000128088 [30.5%]; E100000132388 [26.1%]; E100000128539 [8.7%],Fujian,China,Asia Pacific,14,2011,3912,operating,3000,26.768925,119.765203,POINT (13332201.41271304 3094631.5254303934),11794218.386546498,26.70833333,119.70833333,9.855,16.283
P100000121064,Fujian Wuhang Stainless Steel Products Co Ltd,Fujian Wuhang Stainless Steel Products Co Ltd,E100000127366,Fujian Wugang Group Co Ltd [38.2%]; Fujian Kaihang Stainless Steel Products Co Ltd [36.8%]; Tianwei Co Ltd [25.0%],E100000127616 [38.2%]; E100000128115 [36.8%]; E100000130640 [25.0%],Fujian,China,Asia Pacific,32,1993,1500,operating,2000,25.95923,119.452018,POINT (13297337.817988947 2994032.280023527),6512786661.363352,25.95833333,119.45833333,0.712,22.597
P100000120351,Fushun Hanking Direct Reduced Iron Co Ltd,Fushun HANWANG Direct Reduced Iron Co Ltd,E100000126360,Tuchuan Capital Co Ltd [99.0%]; unknown [1.0%],E100000130419 [99.0%]; E100000132388 [1.0%],Liaoning,China,Asia Pacific,23,,646,operating,1350,41.670998,123.85143,POINT (13787078.121618764 5111823.236485972),26636182.46122891,41.70833333,123.875,6.153,17.098
P100000120226,Fushun New Steel Co Ltd,Fushun New Steel Corp Ltd,E100000124695,Beijing Jianlong Investment Co Ltd [63.2%]; Fushun State-Owned Assets Management Co Ltd [29.3%]; unknown [7.5%],E100000000155 [63.2%]; E100000125132 [29.3%]; E100000132388 [7.5%],Liaoning,China,Asia Pacific,20,,5435,operating,2700,41.841223,123.753895,POINT (13776220.575084243 5137225.012610442),8540543698.927486,41.875,123.79166667,6.57,22.868
P100000120228,Fushun Special Steel Co Ltd,Fushun Special Steel Co Ltd,E100000126378,Fushun Special Steel Co Ltd [100.0%],E100000126378 [100.0%],Liaoning,China,Asia Pacific,88,1937,6342,operating,999,41.838774,123.806586,POINT (13782086.110373631 5136859.0829623975),8540543698.927486,41.875,123.79166667,5.663,22.868
P100000120358,Fuzhou Wuhang Steel Products Co Ltd,Fuzhou Wuhang Steel Products Co Ltd,E100000126169,natural person(s) [66.2%]; Fujian Wugang Group Co Ltd [33.8%],E100000123261 [66.2%]; E100000127616 [33.8%],Fujian,China,Asia Pacific,4,2021,390,operating,2000,25.995101,119.495725,POINT (13302203.258973049 2998474.1939965114),6512786661.363352,25.95833333,119.45833333,6.169,22.597
P100000120082,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd,E100000127239,Gansu Jiu Steel Group Hongxing Iron and Steel Co Ltd [100.0%],E100000127239 [100.0%],Gansu,China,Asia Pacific,26,1999,12526,operating,4734,39.812121,98.295555,POINT (10942211.129842216 4838677.658509758),7871975322.062651,39.79166667,98.29166667,2.995,22.787
P100000120087,Guangdong Guangqing Metal Technology Co Ltd,Guangdong Guangqing METAL Technology Co Ltd,E100000126182,Guangdong Guangxin Holdings Group Ltd [48.9%]; Shanghai Decent Investment (Group) Co Ltd [17.0%]; unknown [16.9%]; TSINGSHAN Holding Group Co Ltd [13.4%]; Zhejiang Qingshan Business Management Co Ltd [3.8%],E100000127962 [48.9%]; E100000128090 [17.0%]; E100000132388 [16.9%]; E100000128088 [13.4%]; E100000128539 [3.8%],Guangdong,China,Asia Pacific,15,2010,3445,operating,2000,21.697069,111.848841,POINT (12450956.02593782 2475193.3738705246),546325381.749661,21.625,111.875,9.11,20.119
P100000120362,Guangdong Jingye Iron and Steel Co Ltd,Guangdong Jingye Iron and Steel Co Ltd,E100000126698,Jingye Group Co Ltd [100.0%],E100000124668 [100.0%],Guangdong,China,Asia Pacific,5,2020,1127,operating,2000,23.454666,116.498483,POINT (12968551.805748835 2687096.1910857623),7797595936.055308,23.45833333,116.45833333,4.492,22.777
P100000120319,Guangdong Jinshenglan Metallurgical Technology Co Ltd,Guangdong Jinshenglan Metallurgical Technology Co Ltd,E100000126881,Fujian Lanming Investment Partnership LP [25.2%]; unknown [14.9%]; natural person(s) [13.9%]; Fujian Lanrui Investment Partnership LP [12.5%]; Fujian Qikun Investment Co Ltd [5.8%]; Fujian Zhongyi Investment Co Ltd [5.0%]; Fujian Taisong Investment Co Ltd [3.3%]; Fujian Qinghe Investment Co Ltd [1.9%]; Fujian Jinkun Investment Co Ltd [1.8%]; Fuzhou Deyu Investment Co Ltd [1.8%]; Fujian Shunle Investment Co Ltd [1.8%]; Fujian Yuheng Investment Co Ltd [1.8%]; Fuzhou Minqiu Trading Co Ltd [1.7%]; Fenghe Investment (Fujian) Co Ltd [1.4%]; Fujian Jingyuan Investment Co Ltd [1.4%]; Fujian Junao Investment Co Ltd [1.4%]; Fujian Yongxinqi Investment Co Ltd [1.4%]; Yuncheng Investment (Fujian) Co Ltd [1.4%]; Pingtan Shengxin Investment Partnership LP [1.4%],E100000128591 [25.2%]; E100000132388 [14.9%]; E100000123261 [13.9%]; E100000128858 [12.5%]; E100000124854 [5.8%]; E100000128594 [5.0%]; E100000124851 [3.3%]; E100000128595 [1.9%]; E100000124852 [1.8%]; E100000124853 [1.8%]; E100000124856 [1.8%]; E100000128596 [1.8%]; E100000128597 [1.7%]; E100000128967 [1.4%]; E100000128969 [1.4%]; E100000128968 [1.4%]; E100000124850 [1.4%]; E100000124849 [1.4%]; E100000128966 [1.4%],Guangdong,China,Asia Pacific,4,2021,2023,operating,2400,22.888729,112.263081,POINT (12497069.011804024 2618567.827261755),288572450.6037076,22.875,112.29166667,3.589,19.48
