Plant ID,Plant name (English),Owner,Owner GEM ID,Parent,Parent GEM ID,Subnational unit (province/state),Country/Area,Region,Plant age (years),Start date,Workforce size,Status,Nominal crude steel capacity (ttpa),Latitude,Longitude
P100000120984,Cascade Steel Rolling Mills,Cascade Steel Rolling Mills Inc,E100000130775,Radius Recycling Inc [100.0%],E100000130756 [100.0%],Oregon,United States,North America,57,1968,415,operating,860,45.228035,-123.163599
P100000120986,Charter Steel Cleveland plant,Charter Manufacturing Co Inc,E100000130780,Charter Manufacturing Co Inc [100.0%],E100000130780 [100.0%],Ohio,United States,North America,19,2006,410,operating,635,41.443147,-81.659911
P100000120985,Charter Steel Saukville plant,Charter Manufacturing Co Inc,E100000130780,Charter Manufacturing Co Inc [100.0%],E100000130780 [100.0%],Wisconsin,United States,North America,34,1991,345,operating,570,43.400533,-87.9482
P100000120923,Cleveland-Cliffs Burns Harbor steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Indiana,United States,North America,61,1964,4039,operating,5001,41.631221,-87.143846
P100000120919,Cleveland-Cliffs Butler steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Pennsylvania,United States,North America,117,1908,1300,operating,908,40.845524,-79.921452
P100000120927,Cleveland-Cliffs Cleveland steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,112,1913,2100,operating,4100,41.464041,-81.676499
P100000120924,Cleveland-Cliffs Coatesville steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Pennsylvania,United States,North America,215,1810,754,operating,800,39.977819,-75.824512
P100000120920,Cleveland-Cliffs Dearborn steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Michigan,United States,North America,105,1920,1181,operating,3000,42.308171,-83.161353
P100000120926,Cleveland-Cliffs Indiana Harbor steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Indiana,United States,North America,124,1901,3431,operating,6800,41.669553,-87.438429
P100000120971,Cleveland-Cliffs Mansfield Works,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,101,1924,413,operating,546,40.790123,-82.526239
P100000120921,Cleveland-Cliffs Middletown steel plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,124,1901,2363,operating,2722,39.488589,-84.386197
P100000120969,Cleveland-Cliffs Toledo DRI plant,Cleveland-Cliffs Inc,E100001000649,Cleveland-Cliffs Inc [100.0%],E100001000649 [100.0%],Ohio,United States,North America,5,2020,166,operating,1350,41.672816,-83.477833
P100000120991,CMC Alabama steel plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],Alabama,United States,North America,31,1994,409,operating,653,33.534372,-86.75773
P100000120994,CMC Arizona steel plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],Arizona,United States,North America,16,2009,558,operating,890,33.285828,-111.586561
P100000120992,CMC South Carolina steel plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],South Carolina,United States,North America,33,1992,487,operating,776,33.962272,-81.052011
P100000120989,CMC Steel Florida plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],Florida,United States,North America,51,1974,387,operating,617,30.282907,-81.978735
P100000120990,CMC Steel New Jersey plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],New Jersey,United States,North America,31,1994,426,operating,653,40.478824,-74.321187
P100000120929,CMC Steel Texas plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],Texas,United States,North America,43,1982,591,operating,943,29.577459,-98.032017
P100000120993,CMC Tennessee steel plant,Commercial Metals Co,E100000130754,Commercial Metals Co [100.0%],E100000130754 [100.0%],Tennessee,United States,North America,25,2000,933,operating,544,35.978104,-83.956572
P100000120930,Evraz Pueblo steel plant,Evraz North America PLC,E100000131019,EVRAZ PLC,E100001000663,Colorado,United States,North America,144,1881,434,operating,1100,38.22577,-104.607895
P100000120979,Finkl Steel Chicago plant,A. Finkl & Sons Corp,E100000130827,Swiss Steel Holding AG [100.0%],E100000130745 [100.0%],Illinois,United States,North America,14,2011,526,operating,573,41.724915,-87.589968
P100000120980,Gerdau Cartersville steel plant,Gerdau Ameristeel Corp,E100001010298,Gerdau SA [98.2%],E100001010270 [98.2%],Georgia,United States,North America,29,1996,887,operating,908,34.241226,-84.799539
P100000120982,Gerdau Fort Smith steel plant,Gerdau Ameristeel Corp,E100001010298,Gerdau SA [98.2%],E100001010270 [98.2%],Arkansas,United States,North America,41,1984,507,operating,505,35.307055,-94.372912
P100001044952,Gerdau Jackson steel mill,Gerdau Ameristeel Corp,E100001010298,Gerdau SA [98.2%],E100001010270 [98.2%],Tennessee,United States,North America,44,1981,638,operating,629,35.727722,-88.808842
P100000120931,Gerdau Midlothian Steel Mill,Gerdau Ameristeel Corp,E100001010298,Gerdau SA [98.2%],E100001010270 [98.2%],Texas,United States,North America,55,1970,1427,operating,1500,32.457544,-97.034246
P100000120983,Gerdau Monroe steel plant,Gerdau Ameristeel Corp,E100001010298,Gerdau SA [98.2%],E100001010270 [98.2%],Michigan,United States,North America,45,1980,740,operating,730,41.894229,-83.358697
P100000120932,Gerdau Petersburg Steel Mill,Gerdau Ameristeel Corp,E100001010298,Gerdau SA [98.2%],E100001010270 [98.2%],Virginia,United States,North America,27,1998,832,operating,821,37.181168,-77.449517
P100000121160,Hybar Arkansas steel plant,Hybar LLC,E100001012112,Green & Clean Holdings LLC [100.0%],E100001012114 [100.0%],Arkansas,United States,North America,0,,140,operating,544,35.686814,-89.961981
P100000120935,JSW Steel USA Ohio plant,JSW Steel USA Ohio Inc,E100001000527,JSW Steel Ltd [100.0%],E100001000516 [100.0%],Ohio,United States,North America,7,2018,160,operating,1500,40.314891,-80.605553
P100000120961,Leggett & Platt Sterling Steel plant,Sterling Steel Co LLC,E100000130870,Leggett & Platt Inc [100.0%],E100000130755 [100.0%],Illinois,United States,North America,22,2003,260,operating,1090,41.785971,-89.710947
P100000120962,Metallus Faircrest steel plant,Metallus Inc,E100000131012,Metallus Inc [100.0%],E100000131012 [100.0%],Ohio,United States,North America,108,1917,350,operating,1088,40.755388,-81.439369
P100000120976,NLMK Indiana steel plant,NLMK Indiana LLC,E100001010268,Novolipetsk Steel PJSC,E100000003676,Indiana,United States,North America,33,1992,1100,operating,770,41.625912,-87.159989
P100000120936,North American Stainless Ghent steel plant,North American Stainless Inc,E100000130869,Acerinox SA [100.0%],E100000130743 [100.0%],Kentucky,United States,North America,35,1990,1670,operating,1600,38.725418,-85.076015
P100000120938,Nucor Steel Berkeley plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],South Carolina,United States,North America,29,1996,975,operating,2956,33.004319,-79.880955
P100000121155,Nucor Steel Birmingham plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Alabama,United States,North America,42,1983,250,operating,500,33.545535,-86.805393
P100000120953,Nucor Steel Brandenburg plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Kentucky,United States,North America,3,2022,400,operating,1450,37.9999454,-86.1398738
P100000120939,Nucor Steel Crawfordsville plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Indiana,United States,North America,36,1989,850,operating,2304,39.976379,-86.830727
P100000120940,Nucor Steel Darlington plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],South Carolina,United States,North America,56,1969,470,operating,910,34.375628,-79.895165
P100000120945,Nucor Steel Decatur plant,Nucor Steel Decatur LLC,E100001010183,Nucor Corp [100.0%],E100001010181 [100.0%],Alabama,United States,North America,28,1997,696,operating,3100,34.63963,-87.085738
P100000120946,Nucor Steel Gallatin plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Kentucky,United States,North America,30,1995,700,operating,2722,38.759878,-84.996204
P100000120941,Nucor Steel Hertford plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],North Carolina,United States,North America,25,2000,500,operating,1542,36.353006,-76.811471
P100000120942,Nucor Steel Hickman plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Arkansas,United States,North America,33,1992,926,operating,2450,35.901162,-89.77619
P100000120948,Nucor Steel Jewett plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Texas,United States,North America,50,1975,400,operating,907,31.351853,-96.165436
P100000120947,Nucor Steel Kankakee plant,Nucor Steel Kankakee Inc,E100001010197,Nucor Corp [100.0%],E100001010181 [100.0%],Illinois,United States,North America,64,1961,350,operating,794,41.180734,-87.856196
P100000120987,Nucor Steel Louisiana,Nucor Steel Louisiana LLC,E100001010198,Nucor Corp [100.0%],E100001010181 [100.0%],Louisiana,United States,North America,12,2013,170,operating,1350,30.076693,-90.859953
P100000120944,Nucor Steel Memphis plant,Nucor Steel Memphis Inc,E100001010199,Nucor Corp [100.0%],E100001010181 [100.0%],Tennessee,United States,North America,17,2008,450,operating,891,35.048395,-90.163033
P100000120943,Nucor Steel Norfolk plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Nebraska,United States,North America,46,1979,500,operating,1088,42.078908,-97.360854
P100000120951,Nucor Steel Plymouth plant,Nucor Corp,E100001010181,Nucor Corp [100.0%],E100001010181 [100.0%],Utah,United States,North America,44,1981,100,operating,908,41.882789,-112.196743
P100000120952,Nucor Steel Seattle plant,Nucor Steel Seattle Inc,E100001010200,Nucor Corp,E100001010181,Washington,United States,North America,121,1904,320,operating,855,47.569597,-122.367395
P100000120950,Nucor Steel Tuscaloosa plant,Nucor Steel Tuscaloosa Inc,E100001010184,Nucor Corp [100.0%],E100001010181 [100.0%],Alabama,United States,North America,40,1985,345,operating,1200,33.234761,-87.508498
P100000120949,Nucor-Yamato Steel Blytheville plant,Nucor Yamato Steel Co,E100001010195,Nucor Corp [51.0%]; Yamato Kogyo Co Ltd [49.0%],E100001010181 [51.0%]; E100001010196 [49.0%],Arkansas,United States,North America,37,1988,750,operating,3174,35.941421,-89.713819
P100000120975,Optimus Steel Beaumont plant,Optimus Steel LLC,E100000131058,Aceros Turia Inc,E100001016337,Texas,United States,North America,49,1976,311,operating,750,30.08201,-94.074694
P100000120954,Outokumpu Stainless USA steel plant,Outokumpu Stainless USA LLC,E100000130958,Solidium Oy [15.5%]; small shareholder(s),E100001016231 [15.5%]; E100001015587,Alabama,United States,North America,18,2007,972,operating,1000,31.148179,-87.98866
P100000120933,SSAB Americas Alabama steel plant,SSAB Americas Holding AB,E100001010364,SSAB AB [100.0%],E100000001651 [100.0%],Alabama,United States,North America,24,2001,700,operating,1250,30.941783,-88.012437
P100000120934,SSAB Americas Iowa steel plant,SSAB Americas Holding AB,E100001010364,SSAB AB [100.0%],E100000001651 [100.0%],Iowa,United States,North America,28,1997,500,operating,1200,41.482009,-90.820921
P100000120957,Steel Dynamics Butler plant,Steel Dynamics Inc,E100001010336,Steel Dynamics Inc [100.0%],E100001010336 [100.0%],Indiana,United States,North America,29,1996,3150,operating,2900,41.37064,-84.917454
P100000120958,Steel Dynamics Columbia City plant,Steel Dynamics Inc,E100001010336,Steel Dynamics Inc [100.0%],E100001010336 [100.0%],Indiana,United States,North America,23,2002,3150,operating,2000,41.121613,-85.348602
P100000120959,Steel Dynamics Columbus plant,Steel Dynamics Inc,E100001010336,Steel Dynamics Inc [100.0%],E100001010336 [100.0%],Mississippi,United States,North America,18,2007,700,operating,3400,33.44758,-88.572683
P100000120973,Steel Dynamics Engineered Bar Products steel plant,Steel Dynamics Inc,E100001010336,Steel Dynamics Inc [100.0%],E100001010336 [100.0%],Indiana,United States,North America,21,2004,3015,operating,950,39.875508,-86.484214
P100000120972,Steel Dynamics Roanoke steel plant,Steel Dynamics Inc,E100001010336,Steel Dynamics Inc [100.0%],E100001010336 [100.0%],Virginia,United States,North America,70,1955,3150,operating,590,37.272927,-79.998828
P100000120960,Steel Dynamics Sinton plant,Steel Dynamics Inc,E100001010336,Steel Dynamics Inc [100.0%],E100001010336 [100.0%],Texas,United States,North America,3,2022,700,operating,2722,28.05182,-97.48804
P100000120928,U.S. Steel Big River Steel plant,Big River Steel LLC,E100001010266,Nippon Steel Corp [100.0%],E100000000652 [100.0%],Arkansas,United States,North America,9,2016,745,operating,6022,35.644264,-89.941659
P100000120964,U.S. Steel Edgar Thomson Plant,United States Steel Corp,E100000001319,Nippon Steel Corp [100.0%],E100000000652 [100.0%],Pennsylvania,United States,North America,150,1875,650,operating,2600,40.39514,-79.859645
P100000120965,U.S. Steel Fairfield plant,United States Steel Corp,E100000001319,Nippon Steel Corp [100.0%],E100000000652 [100.0%],Alabama,United States,North America,5,2020,750,operating,1600,33.480697,-86.937854
P100000120966,U.S. Steel Gary Works,United States Steel Corp,E100000001319,Nippon Steel Corp [100.0%],E100000000652 [100.0%],Indiana,United States,North America,117,1908,2246,operating,7800,41.620799,-87.348266
P100000120974,Vallourec Star Youngstown steel plant,Vallourec Star LP,E100000130871,Vallourec SA [100.0%],E100001010324 [100.0%],Ohio,United States,North America,40,1985,260,operating,725,41.125495,-80.683382
P100000121001,Uzmetkombinat steel plant,Uzbekskiy Metallurgicheskiy Kombinat JSC,E100000130852,Government of Uzbekistan [80.0%]; unknown [20.0%],E100001010426 [80.0%]; E100000132388 [20.0%],Tashkent,Uzbekistan,Eurasia,81,1944,10764,operating,1100,40.233432,69.290873
P100000121008,CVG Briquetera del Caroní DRI plant,Corporacion Venezolana de Guayana,E100000130955,Corporacion Venezolana de Guayana [100.0%],E100000130955 [100.0%],Bolívar,Venezuela,Central & South America,35,,456,operating,1350,8.290142,-62.805419
P100000121007,CVG Briquetera del Orinoco DRI plant,Briquetera del Orinoco CA,E100001010279,Briquetera del Orinoco CA [100.0%],E100001010279 [100.0%],Bolívar,Venezuela,Central & South America,25,2000,1150,operating,1350,8.274965,-62.819282
P100000121005,CVG Comsigua DRI plant,Complejo Siderurgico de Guayana CA,E100000130906,Complejo Siderurgico de Guayana CA [100.0%],E100000130906 [100.0%],Bolívar,Venezuela,Central & South America,27,1998,353,operating,1350,8.297662,-62.780149
P100000121006,CVG Ferrominera Orinoco DRI plant,CVG Ferrominera Orinoco CA,E100001000469,Corporación Siderúrgica de Venezuela SA,E100001000470,Bolívar,Venezuela,Central & South America,35,1990,,operating,1350,8.33468,-62.728842
P100000121004,Sidor Ciudad Guayana steel plant,Siderurgica del Orinoco Alfredo Maneiro CA,E100000130923,Siderurgica del Orinoco Alfredo Maneiro CA [100.0%],E100000130923 [100.0%],Bolívar,Venezuela,Central & South America,63,1962,12676,operating,1020,8.259073,-62.841126
P100001045594,ASEAN Steel Hoa Phu steel plant,Asean Steel JSC,E100002008307,Asean Steel JSC [100.0%],E100002008307 [100.0%],Dak Lak,Vietnam,Asia Pacific,,,,operating,500,12.59912,107.93922
P100000121011,Formosa Ha Tinh Steel plant,Formosa Ha Tinh Steel Corp,E100000003270,China Steel Corp; Formosa Plastics Corp; JFE Holdings Inc,E100001010146; E100000001015; E100000000643,Ha Tinh,Vietnam,Asia Pacific,17,2008,7500,operating,7500,18.036333,106.428271
P100000121015,Hoa Phat Dung Quat steel plant,Hoa Phat Dung Quat Steel JSC,E100000131044,Hoa Phat Group JSC [100.0%],E100000130846 [100.0%],Quang Ngai,Vietnam,Asia Pacific,8,2017,13746,operating,11600,15.37768,108.793321
P100000121019,Hoa Phat Hai Duong Steel plant,Hoa Phat Hai Duong Steel JSC,E100000130919,Hoa Phat Group JSC [100.0%],E100000130846 [100.0%],Hai Duong,Vietnam,Asia Pacific,18,2007,5489,operating,2525,21.01536,106.536023
P100000121024,Lao Cai Cast Iron and Steel Plant,Lao Cai Cast Iron and Steel,E100000131120,Kunming Iron & Steel Holding Co Ltd; Laocai Mineral Exploitation and Processing JSC; unknown; Viet Nam Steel Corp,E100000128516; E100000130973; E100000132388; E100000130925,Lao Cai,Vietnam,Asia Pacific,11,2014,1000,operating,500,22.306931,104.12992
P100000121012,Pomina Steel 2 Phu My plant,Pomina Steel JSC,E100000130937,Pomina Steel JSC [100.0%],E100000130937 [100.0%],Ba Ria Vung Tau,Vietnam,Asia Pacific,26,1999,,operating,500,10.601568,107.045491
P100000121013,Pomina Steel 3 Phu My plant,Pomina Steel JSC,E100000130937,Pomina Steel JSC [100.0%],E100000130937 [100.0%],Ba Ria Vung Tau,Vietnam,Asia Pacific,13,2012,,operating,1000,10.577042,107.040324
P100000121020,POSCO Vietnam Phu My steel plant,Posco Vietnam Co Ltd,E100001010137,POSCO Holdings Inc [100.0%],E100000000953 [100.0%],Ba Ria Vung Tau,Vietnam,Asia Pacific,10,2015,388,operating,1000,10.560316,107.02684
P100001045593,Shengli Vietnam Special Steel An Bai steel plant,Shengli Vietnam Special Steel Co Ltd,E100002008300,Guangdong Metals & Minerals Import & Export Group Corp; Shengli (Fujian) Investment Group Corp,E100002008327; E100002008326,Thai Binh,Vietnam,Asia Pacific,17,2008,,operating,800,20.652657,106.440208
P100000121025,Thai Nguyen Iron and Steel plant,Thai Nguyen Iron And Steel JSC,E100000130922,Viet Nam Steel Corp [65.0%]; Thai Hung Trading JSC [20.0%]; small shareholder(s) [15.0%],E100000130925 [65.0%]; E100001012496 [20.0%]; E100001015587 [15.0%],Thai Nguyen,Vietnam,Asia Pacific,62,1963,,operating,300,21.557484,105.8728
P100000121014,Tung Ho Steel Phu My plant,Tung Ho Steel Vietnam Corp Ltd,E100000130964,Tung Ho Steel Enterprise Corp [100.0%],E100000130746 [100.0%],Ba Ria Vung Tau,Vietnam,Asia Pacific,18,2007,,operating,1000,10.551445,107.04368
P100001045582,Tuyen Quang Iron and Steel Long Binh steel plant,Tuyen Quang Iron Steel Co Ltd,E100002008286,Hung Ha Mon Goods Group Co [100.0%],E100002008328 [100.0%],Tuyen Quang,Vietnam,Asia Pacific,12,,700,operating,550,21.738739,105.247545
P100000121017,VAS An Hung Tuong Steel Binh Duong plant,VAS Steel An Hung Tuong LLC,E100000130986,Vietnam Advance Sprint Group JSC,E100000131144,Binh Duong,Vietnam,Asia Pacific,37,1988,714,operating,500,11.054204,106.615962
P100000121016,VAS Nghi Son Cast Iron and Steel plant,Nghi Son VAS Group JSC,E100000131128,Vietnam Advance Sprint Group JSC [100.0%],E100000131144 [100.0%],Thanh Hoa,Vietnam,Asia Pacific,7,2018,4000,operating,3150,19.326924,105.777449
P100000121018,VAS Tue Minh Steel Binh Duong plant,VAS Steel Tue Minh JSC,E100000131140,Vietnam Advance Sprint Group JSC [100.0%],E100000131144 [100.0%],Binh Duong,Vietnam,Asia Pacific,9,2016,850,operating,500,11.113343,106.831064
P100001045591,Viet Nhat VJS Nam Cau Kien steel plant,Viet Nhat Advanced Steel JSC,E100002008298,Viet Nhat Advanced Steel JSC [100.0%],E100002008298 [100.0%],Hai Phong,Vietnam,Asia Pacific,15,2010,800,operating,500,20.90553,106.628701
